HomeTeam,AwayTeam,B365H,B365D,B365A,form_dif,st_dif,FTH,poisson_df,ht_poisson_df,FTRT,y_pred,Profit,Bankroll,Proba
Arsenal,Crystal Palace,1.25,6.5,15.0,0.5333333333333333,0.4347826086956522,0.7839195979899497,0.35294117647058826,0.5,1,1,0.25,91.52026362844708,0.8349564309470048
Aston Villa,Leicester,1.33,5.5,8.5,0.8333333333333334,0.532608695652174,0.7151598592626587,0.5882352941176471,0.75,1,1,0.33000000000000007,91.85026362844708,0.7648880503263104
West Brom,Crystal Palace,2.87,3.2,2.55,0.4666666666666666,0.33695652173913043,0.33086670045615807,0.35294117647058826,0.5,0,0,0.348173913043478,92.19843754149056,0.3556655371017006
West Ham,West Brom,2.3,3.4,3.4,0.6,0.5869565217391304,0.425,0.29411764705882354,0.5,1,0,-1.0,91.19843754149056,0.4873538383248934
Derby,West Ham,3.25,3.4,2.2,0.43333333333333335,0.3369565217391305,0.29127725856697817,0.29411764705882354,0.5,0,0,0.2689285714285712,91.46736611291914,0.3183710442893389
Newcastle,Man City,3.25,3.25,2.25,0.43333333333333335,0.3478260869565218,0.2903225806451613,0.35294117647058826,0.4166666666666667,0,0,0.2630681818181817,91.73043429473731,0.31584416290632983
Aston Villa,Swansea,2.38,3.25,3.1,0.4666666666666666,0.15217391304347827,0.39999205971097346,0.29411764705882354,0.5,1,0,-1.0,90.73043429473731,0.41603751032986197
West Brom,Portsmouth,2.62,3.25,2.75,0.4666666666666666,0.6086956521739131,0.3624657812024739,0.4117647058823529,0.5,0,0,0.4151041666666666,91.14553846140399,0.4208633728608343
West Brom,Newcastle,2.25,3.5,3.4,0.6333333333333333,0.4239130434782609,0.43391066545123064,0.47058823529411764,0.5,0,0,0.6384057971014494,91.78394425850543,0.4656636087886993
Wigan,Blackburn,2.5,3.25,2.9,0.5,0.4673913043478261,0.3800403225806452,0.35294117647058826,0.5,1,0,-1.0,90.78394425850543,0.42463355029065747
Hull,West Ham,2.62,3.25,2.75,0.6222222222222222,0.2898550724637681,0.3624657812024739,0.4117647058823529,0.5,1,0,-1.0,89.78394425850543,0.3698071872638117
Birmingham,Wigan,1.83,3.5,4.5,0.7000000000000001,0.3369565217391305,0.5182625863770978,0.4117647058823529,0.5,0,1,-1.0,88.78394425850543,0.5537332686308625
Newcastle,Brighton,2.0,3.8,3.5,0.6,0.36956521739130443,0.4767025089605736,0.35294117647058826,0.5,1,1,1.0,89.78394425850543,0.5198114189477472
Aston Villa,Man United,5.25,3.8,1.75,0.4666666666666666,0.358695652173913,0.1858190709046455,0.29411764705882354,0.5,0,0,0.13828828828828832,89.92223254679372,0.21884002952839413
Chelsea,West Ham,1.44,5.0,6.25,0.5333333333333333,0.48913043478260876,0.6585879873551107,0.4117647058823529,0.5833333333333334,1,1,0.43999999999999995,90.36223254679372,0.7368347313069897
Tottenham,Liverpool,3.5,3.3,2.1,0.19999999999999998,0.6304347826086957,0.26829268292682923,0.29411764705882354,0.5,1,0,-1.0,89.36223254679372,0.3445139178402573
West Ham,Fulham,2.1,3.3,3.4,0.6333333333333333,0.4673913043478261,0.4436536180308422,0.35294117647058826,0.5,0,0,0.5908955223880594,89.95312806918177,0.4889937523410834
Sunderland,Wolves,1.73,3.6,5.0,0.5666666666666667,0.391304347826087,0.5474785570898474,0.4117647058823529,0.5,1,1,0.73,90.68312806918178,0.6063143657018745
Bournemouth,Burnley,2.15,3.5,3.3,0.39999999999999997,0.4021739130434783,0.44134505158578524,0.29411764705882354,0.5,1,1,1.15,91.83312806918178,0.5021766153263989
Newcastle,Liverpool,8.5,5.0,1.36,0.5666666666666667,0.31521739130434784,0.11173184357541902,0.35294117647058826,0.5,0,0,0.015723270440251458,91.84885133962203,0.1543881388791681
Newcastle,West Ham,1.61,3.6,5.5,0.6333333333333333,0.6195652173913044,0.574729325708978,0.35294117647058826,0.5,0,1,-1.0,90.84885133962203,0.6604305917059554
Fulham,Wolves,1.62,4.0,5.25,0.7666666666666666,0.5434782608695653,0.5835764902042518,0.4117647058823529,0.6666666666666666,0,1,-1.0,89.84885133962203,0.647938902215505
Man United,Chelsea,1.727,3.25,4.333,0.8333333333333334,0.48913043478260876,0.5181471354996935,0.47058823529411764,0.5833333333333334,1,1,0.7270000000000001,90.57585133962203,0.5573195122301124
Swansea,Arsenal,3.2,3.4,2.38,0.10000000000000002,0.3695652173913044,0.3043478260869565,0.17647058823529413,0.3333333333333333,0,0,0.32999999999999985,90.90585133962203,0.3688038232196285
Leicester,Tottenham,3.8,3.75,2.0,0.3666666666666667,0.391304347826087,0.25553662691652473,0.35294117647058826,0.4166666666666667,0,0,0.23913043478260865,91.14498177440464,0.28993951053338324
Middlesbrough,Birmingham,1.909,3.1,4.333,0.7333333333333334,0.6847826086956523,0.48629172717572583,0.4117647058823529,0.5833333333333334,1,1,0.909,92.05398177440463,0.5551541007748951
Blackburn,Tottenham,3.25,3.4,2.2,0.5666666666666667,0.4130434782608696,0.29127725856697817,0.35294117647058826,0.5,0,0,0.2689285714285712,92.32291034583321,0.31348397905599107
Man City,Bournemouth,1.55,4.33,5.75,0.7333333333333334,0.4021739130434783,0.6144269091716742,0.4117647058823529,0.5,1,1,0.55,92.8729103458332,0.6684402886852293
Brentford,Arsenal,4.2,3.8,1.8,0.6333333333333333,0.5217391304347826,0.225296442687747,0.4117647058823529,0.5833333333333334,0,0,0.16035714285714286,93.03326748869036,0.2524717881534518
Arsenal,Man United,2.55,3.6,2.62,0.3333333333333333,0.25,0.37290950065235445,0.29411764705882354,0.4166666666666667,1,0,-1.0,92.03326748869036,0.4076499524965192
West Ham,Sunderland,1.8,3.5,4.5,0.7333333333333334,0.5760869565217391,0.5223880597014926,0.5294117647058824,0.5833333333333334,1,1,0.8,92.83326748869035,0.5786773458772918
Fulham,Everton,5.0,3.75,1.8,0.4666666666666666,0.36956521739130443,0.19565217391304351,0.29411764705882354,0.5,0,0,0.15540540540540526,92.98867289409576,0.22802391650411122
Man City,Chelsea,1.9,3.4,4.2,0.4333333333333333,0.4239130434782609,0.4972144846796657,0.29411764705882354,0.4166666666666667,0,1,-1.0,91.98867289409576,0.5689777064828435
Arsenal,Stoke,1.44,4.75,8.0,0.6666666666666666,0.6195652173913044,0.674237047551455,0.4117647058823529,0.5,1,1,0.43999999999999995,92.42867289409575,0.754360705311465
Newcastle,Man City,3.0,3.25,2.4,0.6,0.33695652173913043,0.3151515151515151,0.4117647058823529,0.5,0,0,0.31150442477876084,92.74017731887452,0.3250780794428885
Everton,QPR,1.44,4.75,8.0,0.7999999999999999,0.4239130434782609,0.674237047551455,0.47058823529411764,0.6666666666666666,1,1,0.43999999999999995,93.18017731887451,0.7240748602074204
Blackburn,Arsenal,4.2,3.4,1.91,0.5666666666666667,0.32608695652173914,0.22551743297680232,0.4117647058823529,0.5833333333333334,1,0,-1.0,92.18017731887451,0.2391400300335251
Man United,Sunderland,1.36,5.25,10.0,0.7333333333333334,0.4565217391304348,0.7168214090660842,0.47058823529411764,0.5,1,1,0.3600000000000001,92.54017731887451,0.7704378760135457
Everton,Fulham,1.57,3.75,6.5,0.7000000000000001,0.641304347826087,0.6023352072650892,0.47058823529411764,0.5,1,1,0.5700000000000001,93.11017731887452,0.6814990618288923
Leeds,Burnley,2.05,3.5,3.5,0.6,0.4673913043478261,0.4605263157894737,0.35294117647058826,0.5,1,1,1.0499999999999998,94.16017731887452,0.512379624373225
Fulham,Sunderland,2.1,3.3,3.6,0.7999999999999999,0.5543478260869565,0.4505119453924914,0.4117647058823529,0.5,1,0,-1.0,93.16017731887452,0.4899856148206317
Burnley,Chelsea,9.0,5.0,1.4,0.6666666666666666,0.4239130434782609,0.10835913312693499,0.35294117647058826,0.5,0,0,0.0390625,93.19923981887452,0.1546020500193741
Arsenal,Man United,2.15,3.5,3.6,0.5666666666666668,0.4565217391304348,0.4521801543154494,0.4117647058823529,0.5,0,1,-1.0,92.19923981887452,0.5008284669381756
Man City,Blackburn,2.0,3.3,4.0,0.7000000000000001,0.6086956521739131,0.47482014388489213,0.47058823529411764,0.5,1,1,1.0,93.19923981887452,0.5319261258400574
Newcastle,Stoke,2.38,3.25,3.4,0.6666666666666666,0.5543478260869565,0.4111321948134092,0.4117647058823529,0.5,1,0,-1.0,92.19923981887452,0.4544706864663891
Everton,Arsenal,3.5,3.4,2.1,0.6333333333333333,0.6086956521739132,0.27055702917771884,0.4117647058823529,0.5,0,0,0.2332727272727273,92.43251254614725,0.30501674646820104
West Ham,Newcastle,3.6,3.25,2.15,0.6666666666666666,0.358695652173913,0.2644026109166588,0.35294117647058826,0.5,0,0,0.22928240740740757,92.66179495355465,0.2735528636260661
Man City,West Ham,1.16,9.0,19.0,0.7666666666666666,0.6521739130434783,0.8403774326715158,0.5294117647058824,0.5833333333333334,1,1,0.15999999999999992,92.82179495355466,0.8677032978583251
Chelsea,Arsenal,1.67,4.2,5.25,0.4666666666666666,0.5978260869565218,0.5828476269775187,0.29411764705882354,0.5,1,1,0.6699999999999999,93.49179495355465,0.682650416170263
Aston Villa,Everton,2.4,3.3,3.0,0.5,0.30434782608695654,0.3956834532374101,0.4117647058823529,0.5,1,0,-1.0,92.49179495355465,0.4203473072951387
West Brom,Chelsea,6.5,4.0,1.62,0.4000000000000001,0.4673913043478262,0.15066263659614043,0.35294117647058826,0.5,0,0,0.09537366548042714,92.58716861903508,0.20147544375244023
Southampton,Man United,5.5,3.8,1.73,0.5,0.3478260869565218,0.1777285138825056,0.29411764705882354,0.5,0,0,0.12934900542495464,92.71651762446004,0.20933868915368395
Crystal Palace,Watford,2.25,3.4,3.5,0.5333333333333333,0.4021739130434783,0.43391066545123064,0.35294117647058826,0.5,0,0,0.6384057971014494,93.35492342156148,0.4781255309525677
Middlesbrough,Sunderland,2.1,3.0,3.25,0.5,0.3532608695652174,0.4262295081967213,0.35294117647058826,0.5,1,0,-1.0,92.35492342156148,0.46581261030073934
Southampton,Portsmouth,2.4,3.2,2.87,0.5333333333333333,0.532608695652174,0.3866621758167733,0.35294117647058826,0.5,1,0,-1.0,91.35492342156148,0.43747501126785476
Aston Villa,Liverpool,3.0,3.25,2.4,0.4333333333333333,0.32608695652173914,0.3151515151515151,0.29411764705882354,0.5,0,0,0.31150442477876084,91.66642784634024,0.3427186625130238
Tottenham,Leicester,1.62,4.2,6.0,0.7999999999999999,0.5434782608695653,0.6039689387402933,0.47058823529411764,0.5833333333333334,0,1,-1.0,90.66642784634024,0.6646754263820843
Newcastle,West Brom,1.8,3.3,4.5,0.8333333333333334,0.5434782608695653,0.514018691588785,0.5294117647058824,0.5833333333333334,1,1,0.8,91.46642784634025,0.5559680762955106
Sunderland,Swansea,2.5,3.4,3.0,0.5333333333333333,0.6195652173913044,0.3893129770992367,0.35294117647058826,0.5,0,0,0.5140624999999999,91.98049034634025,0.4512760319735162
QPR,Tottenham,4.0,3.6,1.91,0.7333333333333334,0.4347826086956522,0.23779222575736617,0.4117647058823529,0.5,1,0,-1.0,90.98049034634025,0.24898547947334002
QPR,Tottenham,4.75,3.9,1.8,0.26666666666666666,0.358695652173913,0.2058952925648922,0.23529411764705882,0.5,0,0,0.16999999999999993,91.15049034634025,0.251409403013288
Stoke,Chelsea,6.25,4.0,1.62,0.5666666666666667,0.29347826086956524,0.15575051075591875,0.35294117647058826,0.5,0,0,0.09537366548042714,91.24586401182067,0.18264994645681915
Sheffield United,Aston Villa,3.75,3.4,2.05,0.4666666666666666,0.3478260869565218,0.25430995165556874,0.29411764705882354,0.4166666666666667,1,0,-1.0,90.24586401182067,0.2795657207575971
Leicester,Crystal Palace,2.3,3.4,3.1,0.6333333333333333,0.3586956521739131,0.41349548842683415,0.4117647058823529,0.5,0,0,0.5404615384615385,90.78632555028221,0.4363081732101502
Everton,Blackburn,2.1,3.2,3.5,0.6333333333333333,0.5217391304347826,0.44321329639889195,0.4117647058823529,0.5,0,0,0.5880597014925373,91.37438525177475,0.49208237224092427
Brentford,Man City,19.0,8.0,1.14,0.19999999999999998,0.18478260869565222,0.04989604989604989,0.23529411764705882,0.25,0,0,-0.052078774617068,91.32230647715768,0.12923783251277562
Man United,West Ham,1.4,5.25,8.5,0.8333333333333334,0.5869565217391305,0.6986301369863014,0.47058823529411764,0.5,1,1,0.3999999999999999,91.72230647715767,0.7597909514100699
Sunderland,Chelsea,8.0,4.2,1.44,0.4666666666666666,0.20652173913043478,0.11819887429643527,0.35294117647058826,0.5,0,0,0.018723404255319043,91.741029881413,0.15613589013404208
Stoke,West Brom,1.91,3.6,4.5,0.6,0.4021739130434783,0.5115089514066496,0.35294117647058826,0.5833333333333334,1,1,0.9099999999999999,92.651029881413,0.5655601264237571
Chelsea,Wolves,1.25,5.0,13.0,0.6666666666666666,0.45652173913043476,0.7428571428571429,0.35294117647058826,0.5,1,1,0.25,92.901029881413,0.7998727407767907
Man United,West Ham,1.4,5.5,8.0,0.6666666666666666,0.5652173913043479,0.699523052464229,0.47058823529411764,0.5833333333333334,1,1,0.3999999999999999,93.301029881413,0.7693990919804529
Birmingham,Liverpool,3.4,3.25,2.1,0.39999999999999997,0.3478260869565218,0.2728362982210673,0.35294117647058826,0.5,0,0,0.21191588785046722,93.51294576926347,0.30037164339172545
Aston Villa,West Brom,1.83,3.25,4.5,0.6666666666666666,0.27173913043478265,0.5076802915907315,0.35294117647058826,0.5,0,1,-1.0,92.51294576926347,0.5390918442828133
Bournemouth,Southampton,1.65,4.1,5.0,0.6666666666666666,0.4565217391304348,0.5772208925805997,0.47058823529411764,0.5833333333333334,1,1,0.6499999999999999,93.16294576926347,0.6363699256092322
Birmingham,Everton,2.5,3.2,2.5,0.3666666666666667,0.4021739130434783,0.3595505617977528,0.35294117647058826,0.5,0,0,0.33333333333333326,93.4962791025968,0.40436658451890095
Wolves,Newcastle,2.7,3.3,2.7,0.43333333333333335,0.33695652173913043,0.3548387096774194,0.29411764705882354,0.4166666666666667,0,0,0.4107499999999997,93.9070291025968,0.3884343010635919
Fulham,Liverpool,9.0,5.5,1.3,0.39999999999999997,0.30434782608695654,0.10460863204096563,0.23529411764705882,0.4166666666666667,0,0,-0.0011029411764705843,93.90592616142033,0.1603390394697787
Chelsea,Blackburn,1.29,5.5,11.0,0.6666666666666666,0.5,0.7397444519166108,0.4117647058823529,0.5833333333333334,1,1,0.29000000000000004,94.19592616142033,0.798918718790722
Bolton,West Brom,2.1,3.25,3.75,0.7000000000000001,0.641304347826087,0.4532775453277545,0.4117647058823529,0.5,1,1,1.1,95.29592616142033,0.5130709623531644
Chelsea,Tottenham,1.83,3.6,4.33,0.7666666666666666,0.5869565217391305,0.517875474669351,0.4117647058823529,0.5,0,1,-1.0,94.29592616142033,0.5778164426343473
Man United,Arsenal,1.9,3.25,4.0,0.6333333333333334,0.5108695652173914,0.4855275443510737,0.4117647058823529,0.5,0,1,-1.0,93.29592616142033,0.5417933550786637
Swansea,Arsenal,3.4,3.5,2.25,0.6333333333333334,0.5217391304347826,0.2871467639015497,0.4117647058823529,0.5833333333333334,0,0,0.3010869565217391,93.59701311794207,0.31294700054536684
Watford,Crystal Palace,2.89,3.39,2.54,0.6666666666666666,0.44565217391304346,0.33441431084770645,0.47058823529411764,0.5,0,0,0.3794384485666107,93.97645156650867,0.34980352754292837
Wigan,Liverpool,3.75,3.2,2.0,0.7333333333333334,0.27173913043478265,0.2471042471042471,0.4117647058823529,0.5833333333333334,0,0,0.1692307692307693,94.14568233573945,0.2423614514212219
Liverpool,Middlesbrough,1.36,4.5,8.0,0.6666666666666666,0.5760869565217392,0.6792452830188679,0.4117647058823529,0.5833333333333334,1,1,0.3600000000000001,94.50568233573945,0.7548566560984378
Man City,Everton,1.727,3.25,4.333,0.5,0.7608695652173914,0.5181471354996935,0.35294117647058826,0.5,1,1,0.7270000000000001,95.23268233573944,0.6246828384575852
Crystal Palace,West Brom,1.83,3.6,5.0,0.4333333333333333,0.4239130434782609,0.5335230304108126,0.35294117647058826,0.5,1,1,0.8300000000000001,96.06268233573945,0.6084554695144231
Man City,Crystal Palace,1.14,8.5,17.0,0.7666666666666666,0.48913043478260876,0.8325171400587659,0.47058823529411764,0.5833333333333334,1,1,0.1399999999999999,96.20268233573945,0.8550105193967141
Man United,Arsenal,2.37,3.5,2.9,0.5,0.5108695652173912,0.40090054506675094,0.35294117647058826,0.5,0,0,0.506640625,96.70932296073944,0.45478274405231317
Swansea,West Ham,1.75,3.8,5.25,0.4666666666666666,0.5978260869565218,0.5574572127139364,0.35294117647058826,0.5,0,1,-1.0,95.70932296073944,0.6526615385062441
Leicester,Man City,7.5,5.5,1.36,0.6,0.31521739130434784,0.12693025623621246,0.35294117647058826,0.5,0,0,0.035860058309038045,95.74518301904848,0.16259269207854232
Middlesbrough,Hull,2.1,3.3,3.75,0.6,0.41304347826086957,0.4552980132450331,0.35294117647058826,0.5,1,0,-1.0,94.74518301904848,0.49933002082254174
Fulham,Bolton,2.25,3.2,3.1,0.5666666666666668,0.4565217391304348,0.41170367296119526,0.4117647058823529,0.5,1,0,-1.0,93.74518301904848,0.45204244468640603
Stoke,Newcastle,1.91,3.4,4.2,0.7333333333333334,0.36956521739130443,0.4959022086400889,0.4117647058823529,0.5,1,1,0.9099999999999999,94.65518301904848,0.5279268197468151
Sunderland,QPR,2.0,3.4,3.8,0.8666666666666666,0.16304347826086957,0.47291361639824303,0.4117647058823529,0.5833333333333334,1,0,-1.0,93.65518301904848,0.4626861728338965
Liverpool,Burnley,1.18,7.5,13.0,0.6333333333333333,0.48913043478260876,0.8012162051113485,0.4117647058823529,0.5,1,1,0.17999999999999994,93.83518301904849,0.8433538416293639
Liverpool,West Brom,1.44,4.33,7.5,0.5333333333333333,0.5,0.6559254456657416,0.35294117647058826,0.5,0,1,-1.0,92.83518301904849,0.7377928704592922
West Ham,Newcastle,2.1,3.39,3.89,0.6333333333333333,0.28260869565217395,0.46310987494337147,0.4117647058823529,0.5,0,0,0.7208440934065934,93.55602711245508,0.48652073683990166
West Ham,Arsenal,5.5,3.6,1.61,0.3333333333333333,0.16304347826086962,0.16823894807117354,0.23529411764705882,0.4166666666666667,1,0,-1.0,92.55602711245508,0.19875790794698228
Man City,Bolton,1.73,3.6,5.0,0.8333333333333334,0.5,0.5474785570898474,0.47058823529411764,0.5,1,1,0.73,93.28602711245507,0.5932738653290385
Blackburn,Stoke,2.3,3.2,3.2,0.7000000000000001,0.44565217391304346,0.41025641025641024,0.4117647058823529,0.5,0,0,0.52,93.80602711245508,0.43716461989127003
Chelsea,Middlesbrough,1.28,5.0,10.0,0.7000000000000001,0.47826086956521746,0.722543352601156,0.4117647058823529,0.5,1,1,0.28,94.08602711245508,0.7813636756095831
Aston Villa,Liverpool,4.2,4.33,1.7,0.5,0.22826086956521738,0.22519656132407379,0.29411764705882354,0.5,0,0,0.1596932006633498,94.24572031311843,0.23892046058266955
Birmingham,Leicester,1.571,3.5,6.5,0.7999999999999999,0.391304347826087,0.5915236609464378,0.5294117647058824,0.5833333333333334,0,1,-1.0,93.24572031311843,0.6309252570342069
Portsmouth,Wigan,2.38,3.3,3.0,0.3,0.532608695652174,0.39768618944323936,0.29411764705882354,0.4166666666666667,1,0,-1.0,92.24572031311843,0.4745487311954197
Reading,Wigan,2.1,3.2,3.6,0.5666666666666667,0.5434782608695653,0.44651162790697674,0.29411764705882354,0.5,1,1,1.1,93.34572031311843,0.5109626666079256
Tottenham,Crystal Palace,1.28,6.0,12.0,0.7666666666666666,0.641304347826087,0.7575757575757576,0.47058823529411764,0.5,1,1,0.28,93.62572031311844,0.8156942742677626
West Brom,West Ham,2.0,3.5,3.75,0.6,0.4239130434782609,0.4751131221719457,0.4117647058823529,0.5,0,1,-1.0,92.62572031311844,0.521509091538705
Swansea,Arsenal,4.75,3.5,1.8,0.39999999999999997,0.16304347826086957,0.20015885623510724,0.35294117647058826,0.5,1,0,-1.0,91.62572031311842,0.2161020103020374
West Brom,Man United,6.0,4.0,1.5,0.3666666666666667,0.4239130434782609,0.15384615384615385,0.23529411764705882,0.5,0,0,0.036363636363636376,91.66208394948207,0.2064593483722861
Everton,Tottenham,2.3,3.3,3.2,0.6666666666666666,0.532608695652174,0.41395531164249316,0.5294117647058824,0.5,0,0,0.5433846153846156,92.20546856486668,0.44902372035375215
Arsenal,Hull,1.4,5.0,9.0,0.7333333333333334,0.5543478260869565,0.696594427244582,0.47058823529411764,0.5833333333333334,0,1,-1.0,91.20546856486668,0.7615939128388656
Burnley,Leicester,2.9,3.25,2.7,0.8333333333333334,0.4021739130434783,0.3371110257395314,0.4117647058823529,0.5833333333333334,1,0,-1.0,90.20546856486668,0.33719819723504674
Leicester,Tottenham,2.87,3.5,2.37,0.7000000000000001,0.4239130434782609,0.32992733246095163,0.4117647058823529,0.5,1,0,-1.0,89.20546856486668,0.34256108541742103
Aston Villa,Portsmouth,1.4,4.2,10.0,0.7999999999999999,0.45652173913043476,0.6787330316742082,0.4117647058823529,0.5833333333333334,1,1,0.3999999999999999,89.60546856486668,0.7340169420313979
Chelsea,Aston Villa,1.33,5.5,8.5,0.4666666666666666,0.532608695652174,0.7151598592626587,0.4117647058823529,0.5,1,1,0.33000000000000007,89.93546856486668,0.7939051127393463
